Hum;Temp;PM10_AVG;PM25_AVG;PM1_AVG;Time;;;;;;;;;;;;;;;;;;
bp_sps30;temp:5 hum:88 pm10_Avg:47.99 pm1_Avg:39.21 pm25_Avg:44.78;2019-12-31T18:36:06.487334417Z;temp:5;hum:88;pm10_Avg:47.99;pm1_Avg:39.21;pm25_Avg:44.78;hum:88;temp:5;pm10_Avg:47.99;pm25_Avg:44.78;pm1_Avg:39.21;88;5;47.99;44.78;39.21;12/31/2019 18:36;
bp_sps30;temp:5 hum:88 pm10_Avg:64.51 pm1_Avg:56.55 pm25_Avg:62.19;2019-12-31T18:39:14.881142384Z;temp:5;hum:88;pm10_Avg:64.51;pm1_Avg:56.55;pm25_Avg:62.19;hum:88;temp:5;pm10_Avg:64.51;pm25_Avg:62.19;pm1_Avg:56.55;88;5;64.51;62.19;56.55;12/31/2019 18:39;
bp_sps30;temp:5 hum:88 pm10_Avg:73.16 pm1_Avg:63.2 pm25_Avg:70.04;2019-12-31T18:42:23.353721108Z;temp:5;hum:88;pm10_Avg:73.16;pm1_Avg:63.2;pm25_Avg:70.04;hum:88;temp:5;pm10_Avg:73.16;pm25_Avg:70.04;pm1_Avg:63.2;88;5;73.16;70.04;63.2;12/31/2019 18:42;
bp_sps30;hum:88 pm10_Avg:41.53 pm1_Avg:36.02 pm25_Avg:39.84 temp:5;2019-12-31T18:45:31.826533731Z;hum:88;pm10_Avg:41.53;pm1_Avg:36.02;pm25_Avg:39.84;temp:5;hum:88;temp:5;pm10_Avg:41.53;pm25_Avg:39.84;pm1_Avg:36.02;88;5;41.53;39.84;36.02;12/31/2019 18:45;
bp_sps30;temp:5 hum:88 pm10_Avg:61.21 pm1_Avg:50.35 pm25_Avg:57.28;2019-12-31T18:48:40.19473687Z;temp:5;hum:88;pm10_Avg:61.21;pm1_Avg:50.35;pm25_Avg:57.28;hum:88;temp:5;pm10_Avg:61.21;pm25_Avg:57.28;pm1_Avg:50.35;88;5;61.21;57.28;50.35;12/31/2019 18:48;
bp_sps30;temp:5 hum:88 pm10_Avg:334.13 pm1_Avg:309.67 pm25_Avg:330.85;2019-12-31T18:51:48.666417997Z;temp:5;hum:88;pm10_Avg:334.13;pm1_Avg:309.67;pm25_Avg:330.85;hum:88;temp:5;pm10_Avg:334.13;pm25_Avg:330.85;pm1_Avg:309.67;88;5;334.13;330.85;309.67;12/31/2019 18:51;
bp_sps30;hum:88 pm10_Avg:71.83 pm1_Avg:65.51 pm25_Avg:70.57 temp:5;2019-12-31T18:54:57.137882513Z;hum:88;pm10_Avg:71.83;pm1_Avg:65.51;pm25_Avg:70.57;temp:5;hum:88;temp:5;pm10_Avg:71.83;pm25_Avg:70.57;pm1_Avg:65.51;88;5;71.83;70.57;65.51;12/31/2019 18:54;
bp_sps30;temp:5 hum:88 pm10_Avg:182.34 pm1_Avg:167.92 pm25_Avg:179.99;2019-12-31T18:58:05.511373085Z;temp:5;hum:88;pm10_Avg:182.34;pm1_Avg:167.92;pm25_Avg:179.99;hum:88;temp:5;pm10_Avg:182.34;pm25_Avg:179.99;pm1_Avg:167.92;88;5;182.34;179.99;167.92;12/31/2019 18:58;
bp_sps30;hum:88 pm10_Avg:128.46 pm1_Avg:118.28 pm25_Avg:126.79 temp:5;2019-12-31T19:01:13.985214053Z;hum:88;pm10_Avg:128.46;pm1_Avg:118.28;pm25_Avg:126.79;temp:5;hum:88;temp:5;pm10_Avg:128.46;pm25_Avg:126.79;pm1_Avg:118.28;88;5;128.46;126.79;118.28;12/31/2019 19:01;
bp_sps30;pm25_Avg:118.44 temp:5 hum:88 pm10_Avg:120.16 pm1_Avg:110.32;2019-12-31T19:04:22.455422733Z;pm25_Avg:118.44;temp:5;hum:88;pm10_Avg:120.16;pm1_Avg:110.32;hum:88;temp:5;pm10_Avg:120.16;pm25_Avg:118.44;pm1_Avg:110.32;88;5;120.16;118.44;110.32;12/31/2019 19:04;
bp_sps30;pm25_Avg:130.7 temp:5 hum:88 pm10_Avg:132.41 pm1_Avg:121.94;2019-12-31T19:07:30.911001056Z;pm25_Avg:130.7;temp:5;hum:88;pm10_Avg:132.41;pm1_Avg:121.94;hum:88;temp:5;pm10_Avg:132.41;pm25_Avg:130.7;pm1_Avg:121.94;88;5;132.41;130.7;121.94;12/31/2019 19:07;
bp_sps30;hum:88 pm10_Avg:74.87 pm1_Avg:67.62 pm25_Avg:73.22 temp:5;2019-12-31T19:10:39.297321489Z;hum:88;pm10_Avg:74.87;pm1_Avg:67.62;pm25_Avg:73.22;temp:5;hum:88;temp:5;pm10_Avg:74.87;pm25_Avg:73.22;pm1_Avg:67.62;88;5;74.87;73.22;67.62;12/31/2019 19:10;
bp_sps30;pm1_Avg:81.59 pm25_Avg:89.26 temp:5 hum:88 pm10_Avg:92.15;2019-12-31T19:13:47.776930548Z;pm1_Avg:81.59;pm25_Avg:89.26;temp:5;hum:88;pm10_Avg:92.15;hum:88;temp:5;pm10_Avg:92.15;pm25_Avg:89.26;pm1_Avg:81.59;88;5;92.15;89.26;81.59;12/31/2019 19:13;
